"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"121","Ben Sinnott (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.3%"
"122","Leroy Watson IV (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Greg Dulcich (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"124","Baylor Cupp (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Sammis Reyes (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Jack Stoll (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"127","James Mitchell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Peyton Hendershot (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Hunter Long (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"130","Kenny Yeboah (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Quintin Morris (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"132","Darnell Washington (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"133","John Bates (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"134","Zach Davidson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","John FitzPatrick (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Teagan Quitoriano (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Nick Muse (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Lucas Krull (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"139","Armani Rogers (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Cameron Latu (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Ja'Tavion Sanders (CAR)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.0%"
"142","Stone Smartt (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"143","Ko Kieft (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"144","Drew Ogletree (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"145","Grant Calcaterra (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"146","Nikola Kalinic (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Michael Jacobson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Shane Zylstra (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Bernhard Seikovits (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Jelani Woods (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"152","Will Mallory (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Davis Allen (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"154","Cole Turner (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Jordan Matthews (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Marcedes Lewis (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"166","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Robert Tonyan (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"169","George Kittle (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.1%"
"170","Gerald Everett (CHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"171","Evan Engram (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86.8%"
"172","Anthony Firkser (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Mo Alie-Cox (IND)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"174","David Njoku (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.5%"
"175","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Ross Dwelley (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"177","Tanner Hudson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"178","Taysom Hill (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.2%"
"179","Ian Thomas (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Mark Andrews (BAL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","91.0%"
"181","MyCole Pruitt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Chris Manhertz (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"183","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Tyler Ott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"186","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Tyler Higbee (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"188","Geoff Swaim (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","C.J. Uzomah (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Eric Tomlinson (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
""
""
"1","Taysom Hill (NO)","0","0","0","0","0","0","0","6","24","2","0","1","14.4","14.4","45.2%"
"2","Pat Freiermuth (PIT)","5","7","57","11.4","29","1","1","0","0","0","0","1","11.7","11.7","48.7%"
"3","Tucker Kraft (GB)","6","9","53","8.8","21","1","1","0","0","0","1","1","11.3","11.3","45.0%"
"4","George Kittle (SF)","4","4","45","11.3","15","0","1","0","0","0","0","1","10.5","10.5","99.1%"
"5","Travis Kelce (KC)","7","9","89","12.7","38","1","0","0","0","0","0","1","8.9","8.9","99.7%"
"6","AJ Barner (SEA)","2","2","27","13.5","18","0","1","0","0","0","0","1","8.7","8.7","1.7%"
"7","Drew Ogletree (IND)","1","1","15","15.0","15","0","1","0","0","0","0","1","7.5","7.5","0.0%"
"8","Austin Hooper (NE)","2","2","13","6.5","8","0","1","0","0","0","0","1","7.3","7.3","0.7%"
"9","Blake Whiteheart (CLE)","3","3","13","4.3","7","0","1","0","0","0","0","1","7.3","7.3","0.0%"
"10","Josh Oliver (MIN)","2","2","10","5.0","8","0","1","0","0","0","0","1","7.0","7.0","0.3%"
"11","Dallas Goedert (PHI)","7","8","62","8.9","18","0","0","0","0","0","0","1","6.2","6.2","82.0%"
"12","Sam LaPorta (DET)","4","4","53","13.3","30","1","0","0","0","0","0","1","5.3","5.3","95.8%"
"13","Cade Otton (TB)","6","9","52","8.7","16","0","0","0","0","0","0","1","5.2","5.2","65.0%"
"14","Jake Ferguson (DAL)","7","7","49","7.0","9","0","0","0","0","0","0","1","4.9","4.9","82.4%"
"15","Dalton Kincaid (BUF)","5","7","47","9.4","25","1","0","0","0","0","0","1","4.7","4.7","83.7%"
"16","Zach Ertz (WAS)","3","3","22","7.3","13","0","0","0","0","0","0","1","4.2","4.2","54.2%"
"17","Noah Gray (KC)","4","4","40","10.0","29","1","0","0","0","0","0","1","4.0","4.0","3.0%"
"18","Cole Kmet (CHI)","3","3","34","11.3","22","1","0","0","0","0","0","1","3.4","3.4","56.1%"
"19","Dalton Schultz (HOU)","3","5","34","11.3","23","1","0","0","0","0","0","1","3.4","3.4","57.5%"
"20","Colby Parkinson (LAR)","4","7","33","8.3","11","0","0","0","0","0","0","1","3.3","3.3","16.3%"
"21","Darnell Washington (PIT)","2","2","31","15.5","20","1","0","0","0","0","0","1","3.1","3.1","0.3%"
"22","Brock Bowers (LV)","2","3","19","9.5","13","0","0","1","12","0","0","1","3.1","3.1","97.9%"
"23","Erick All Jr. (CIN)","4","4","28","7.0","11","0","0","0","0","0","0","1","2.8","2.8","1.0%"
"24","Cade Stover (HOU)","1","1","27","27.0","27","1","0","0","0","0","0","1","2.7","2.7","0.7%"
"25","Grant Calcaterra (PHI)","1","2","26","26.0","26","1","0","0","0","0","0","1","2.6","2.6","0.6%"
"26","Isaiah Likely (BAL)","1","2","26","26.0","26","1","0","0","0","0","0","1","2.6","2.6","46.3%"
"27","Noah Fant (SEA)","2","2","26","13.0","16","0","0","0","0","0","0","1","2.6","2.6","15.3%"
"28","Will Dissly (LAC)","2","3","24","12.0","22","1","0","0","0","0","0","1","2.4","2.4","30.7%"
"29","Harrison Bryant (LV)","2","2","21","10.5","14","0","0","0","0","0","0","1","2.1","2.1","0.1%"
"30","Brenton Strange (JAC)","3","3","19","6.3","11","0","0","0","0","0","0","1","1.9","1.9","9.9%"
"31","Tyler Conklin (NYJ)","4","8","17","4.3","9","0","0","0","0","0","0","1","1.7","1.7","16.2%"
"32","Ja'Tavion Sanders (CAR)","2","2","16","8.0","11","0","0","0","0","0","0","1","1.6","1.6","5.0%"
"33","Johnny Mundt (MIN)","2","2","15","7.5","9","0","0","0","0","0","0","1","1.5","1.5","0.6%"
"34","Tanner Conner (MIA)","2","2","15","7.5","11","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"35","Luke Musgrave (GB)","3","3","13","4.3","5","0","0","0","0","0","0","1","1.3","1.3","13.4%"
"36","Brock Wright (DET)","2","2","13","6.5","10","0","0","0","0","0","0","1","1.3","1.3","1.0%"
"37","Juwan Johnson (NO)","2","3","13","6.5","8","0","0","0","0","0","0","1","1.3","1.3","4.8%"
"38","Elijah Higgins (ARI)","2","3","12","6.0","9","0","0","0","0","0","0","1","1.2","1.2","0.6%"
"39","Hunter Henry (NE)","2","3","12","6.0","8","0","0","0","0","0","0","1","1.2","1.2","53.6%"
"40","Jeremy Ruckert (NYJ)","2","2","10","5.0","9","0","0","0","0","0","0","1","1.0","1.0","0.1%"
"41","Jordan Akins (CLE)","1","2","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","0.7%"
"42","John Bates (WAS)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"43","Theo Johnson (NYG)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","5.0%"
"44","Hayden Hurst (LAC)","1","3","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","2.0%"
"45","Josh Whyle (TEN)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"46","Chig Okonkwo (TEN)","1","3","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","6.8%"
"47","Jack Stoll (MIA)","1","2","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"48","Pharaoh Brown (SEA)","1","2","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","0.1%"
"49","Jody Fortson Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"50","Donald Parham Jr. (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"51","Mitchell Fraboni (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"52","Matt Sokol (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"53","Parker Hesse (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"54","Matt Orzech (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"55","Foster Moreau (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"56","Tommy Sweeney (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"57","T.J. Hockenson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.1%"
"58","N'Keal Harry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"59","Stephen Carlson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"60","Dawson Knox (BUF)","1","1","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","6.3%"
"61","Irv Smith Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Drew Sample (CIN)","1","1","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"63","Feleipe Franks (CAR)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"65","Kyle Pitts (ATL)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","89.9%"
"66","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Dalton Keene (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Mitchell Wilcox (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"69","Luke Farrell (JAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","Josiah Deguara (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"71","Adam Trautman (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"72","Charlie Woerner (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Tyler Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Sean McKeon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Brayden Willis (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Joel Wilson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Julian Hill (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","John Samuel Shenker (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Nate Adkins (DEN)","1","1","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Tanner Taula (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Travis Vokolek (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","E.J. Jenkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Brady Russell (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Ben Sims (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"86","Zack Kuntz (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Princeton Fant (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Cole Fotheringham (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","Jake Tonges (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Zaire Mitchell-Paden (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Payne Durham (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Luke Schoonmaker (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","6.2%"
"93","Thomas Odukoya (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Tucker Fisk (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Jordan Murray (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Dallin Holker (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Messiah Swinson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Devin Culp (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Colson Yankoff (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Treyton Welch (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Mason Pline (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Thomas Yassmin (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Shawn Bowman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Jack Westover (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","David Martin-Robinson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Hayden Rucci (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Qadir Ismail (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Brenden Bates (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Brevyn Spann-Ford (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"111","Tip Reiman (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Cam Grandy (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Tanner McLachlan (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Jared Wiley (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"115","Ben Sinnott (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.3%"
"116","Jaheim Bell (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Leroy Watson IV (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Greg Dulcich (DEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"119","Michael Mayer (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"120","Baylor Cupp (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Sammis Reyes (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","James Mitchell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Zach Davidson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Quintin Morris (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","Kenny Yeboah (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Tommy Tremble (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"127","Hunter Long (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"128","Charlie Kolar (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"129","Peyton Hendershot (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Trey McBride (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.4%"
"131","Kylen Granson (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"132","Daniel Bellinger (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"133","Nick Muse (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Lucas Krull (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"135","Armani Rogers (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Cameron Latu (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","John FitzPatrick (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Stone Smartt (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"139","Ko Kieft (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"140","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"141","Teagan Quitoriano (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Michael Jacobson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Shane Zylstra (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Bernhard Seikovits (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Nikola Kalinic (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Jelani Woods (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"148","Will Mallory (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"149","Davis Allen (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"150","Cole Turner (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Jordan Matthews (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Marcedes Lewis (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"162","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Gerald Everett (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"165","Robert Tonyan (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"166","Jonnu Smith (MIA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","32.2%"
"167","Evan Engram (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86.8%"
"168","David Njoku (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.5%"
"169","Anthony Firkser (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Eric Saubert (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"171","Mo Alie-Cox (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"172","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Durham Smythe (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"174","Ross Dwelley (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"175","Tanner Hudson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"176","Ian Thomas (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Mark Andrews (BAL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","91.0%"
"178","Chris Manhertz (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"179","MyCole Pruitt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Tyler Ott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Tyler Higbee (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"185","Nick Vannett (TEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"186","C.J. Uzomah (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Geoff Swaim (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"188","Eric Tomlinson (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","Mike Gesicki (CIN)","1","1","-9","-9.0","0","0","0","0","0","0","0","1","-0.9","-0.9","31.5%"
""
""
"1","Tucker Kraft (GB)","4","5","88","22.0","66","1","2","0","0","0","0","1","20.8","20.8","45.0%"
"2","Brock Bowers (LV)","8","12","97","12.1","57","1","1","0","0","0","0","1","15.7","15.7","97.9%"
"3","Isaiah Likely (BAL)","3","3","13","4.3","6","0","2","0","0","0","0","1","13.3","13.3","46.3%"
"4","Charlie Kolar (BAL)","3","4","64","21.3","55","1","1","1","2","0","0","1","12.6","12.6","0.1%"
"5","George Kittle (SF)","8","12","64","8.0","15","0","1","0","0","0","0","1","12.4","12.4","99.1%"
